           6
 -5.2083321E-03 -5.2083358E-03 -5.2083321E-03 -5.2083321E-03 -5.2083358E-03
 -5.2083321E-03 -5.2083321E-03 -5.2083358E-03 -5.2083321E-03 -5.2083321E-03
 -5.2083358E-03 -5.2083321E-03 -5.2083321E-03 -5.2083358E-03 -5.2083321E-03
 -5.2083321E-03 -5.2083358E-03 -5.2083321E-03 -5.2083321E-03 -5.2083358E-03
 -5.2083321E-03 -5.2083321E-03 -5.2083358E-03 -5.2083321E-03 -5.2083312E-03
 -5.2083377E-03 -5.2083312E-03 -5.2083312E-03 -5.2083377E-03 -5.2083312E-03
 -5.2083312E-03 -5.2083377E-03 -5.2083312E-03 -5.2083312E-03 -5.2083377E-03
 -5.2083312E-03 -5.2083312E-03 -5.2083377E-03 -5.2083312E-03 -5.2083312E-03
 -5.2083377E-03 -5.2083312E-03 -5.2083312E-03 -5.2083377E-03 -5.2083312E-03
 -5.2083312E-03 -5.2083377E-03 -5.2083312E-03  5.2083321E-03  5.2083358E-03
  5.2083321E-03  5.2083321E-03  5.2083358E-03  5.2083321E-03  5.2083321E-03
  5.2083358E-03  5.2083321E-03  5.2083321E-03  5.2083358E-03  5.2083321E-03
  5.2083321E-03  5.2083358E-03  5.2083321E-03  5.2083321E-03  5.2083358E-03
  5.2083321E-03  5.2083321E-03  5.2083358E-03  5.2083321E-03  5.2083321E-03
  5.2083358E-03  5.2083321E-03  5.2083312E-03  5.2083377E-03  5.2083312E-03
  5.2083312E-03  5.2083377E-03  5.2083312E-03  5.2083312E-03  5.2083377E-03
  5.2083312E-03  5.2083312E-03  5.2083377E-03  5.2083312E-03  5.2083312E-03
  5.2083377E-03  5.2083312E-03  5.2083312E-03  5.2083377E-03  5.2083312E-03
  5.2083312E-03  5.2083377E-03  5.2083312E-03  5.2083312E-03  5.2083377E-03
  5.2083312E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -5.2083321E-03 -5.2083358E-03 -5.2083321E-03 -5.2083321E-03 -5.2083358E-03
 -5.2083321E-03 -5.2083321E-03 -5.2083358E-03 -5.2083321E-03 -5.2083321E-03
