Nb de periode :    19
 0.2000
  0.330411E+03  0.298023E-06  0.281632E-04 -0.186265E-07 -0.587717E+02 -0.238419E-05
  0.000000E+00  0.330410E+03 -0.521541E-05  0.587717E+02 -0.931323E-07 -0.271946E-05
  0.195950E-04 -0.201166E-05  0.465648E+03  0.458583E-04  0.294298E-05  0.260770E-06
 -0.130385E-06  0.579247E+02  0.216067E-05  0.240443E+02 -0.605360E-07 -0.605360E-06
 -0.579247E+02  0.372529E-07 -0.119628E-04 -0.465661E-08  0.240443E+02  0.605360E-06
  0.147149E-05  0.705943E-05 -0.400018E-08  0.974671E-06 -0.121962E-06  0.203275E+02
 0.3000
  0.331135E+03  0.149012E-06 -0.479321E-05 -0.745058E-07 -0.589031E+02  0.146280E-04
 -0.993411E-07  0.331135E+03  0.926355E-05  0.589031E+02 -0.993411E-07  0.208616E-05
 -0.121196E-04 -0.281135E-04  0.453902E+03 -0.164906E-04  0.645717E-06  0.496705E-06
 -0.105550E-06  0.579958E+02 -0.604739E-05  0.240999E+02  0.931323E-08  0.422200E-06
 -0.579958E+02 -0.124176E-07 -0.601013E-05  0.434617E-07  0.241000E+02 -0.329067E-06
  0.447035E-06 -0.117968E-05 -0.474654E-08 -0.896113E-06 -0.139903E-05  0.204514E+02
 0.4000
  0.331466E+03 -0.521541E-06  0.238419E-05 -0.130385E-06 -0.589131E+02 -0.864267E-05
 -0.149012E-06  0.331466E+03  0.238419E-05  0.589131E+02  0.186265E-06  0.633299E-06
  0.603497E-05 -0.390410E-04  0.444871E+03 -0.961125E-05 -0.659376E-05 -0.186265E-06
  0.931323E-08  0.579888E+02  0.387896E-05  0.240913E+02 -0.302680E-07  0.474975E-06
 -0.579888E+02 -0.372529E-07  0.206288E-05  0.698492E-08  0.240913E+02  0.225846E-05
 -0.113621E-05  0.353903E-05  0.163291E-07  0.105034E-05 -0.142698E-05  0.204438E+02
 0.5000
  0.333073E+03  0.178814E-06  0.729859E-04  0.596046E-07 -0.591494E+02 -0.369549E-05
  0.476837E-06  0.333073E+03  0.834465E-06  0.591494E+02 -0.745058E-07 -0.262260E-05
 -0.786781E-05 -0.171661E-04  0.438028E+03 -0.115633E-04  0.655651E-06  0.685453E-06
 -0.894070E-07  0.582567E+02 -0.484288E-05  0.241251E+02  0.186265E-07  0.144541E-05
 -0.582566E+02  0.149012E-07 -0.378489E-05 -0.447035E-07  0.241251E+02  0.443310E-05
 -0.582635E-05 -0.105500E-04  0.137086E-07 -0.926049E-06  0.259435E-05  0.205430E+02
 0.6000
  0.333574E+03  0.149012E-06 -0.315408E-05  0.111759E-06 -0.591787E+02  0.131875E-04
  0.993411E-07  0.333574E+03 -0.638266E-05  0.591787E+02 -0.198682E-06 -0.258287E-05
 -0.276168E-04  0.103315E-04  0.431983E+03 -0.305970E-04  0.138084E-04 -0.471870E-06
 -0.620882E-07  0.582883E+02  0.559414E-05  0.240997E+02 -0.620882E-08  0.310441E-07
 -0.582883E+02 -0.372529E-07  0.514090E-05 -0.372529E-07  0.240997E+02  0.251457E-06
  0.360111E-06  0.670552E-06 -0.165980E-07  0.436577E-06 -0.165657E-05  0.204985E+02
 0.7000
  0.334717E+03  0.638621E-06  0.232032E-04 -0.127724E-06 -0.593547E+02  0.768474E-05
 -0.766345E-06  0.334717E+03 -0.366143E-05  0.593547E+02  0.170299E-06 -0.212874E-06
 -0.327826E-04  0.287805E-04  0.428172E+03  0.263963E-04  0.105585E-04  0.170299E-06
  0.000000E+00  0.584304E+02  0.755702E-06  0.241365E+02  0.532184E-08  0.659909E-06
 -0.584304E+02  0.425747E-07 -0.677471E-05 -0.532184E-08  0.241365E+02 -0.178814E-05
 -0.268221E-05 -0.149012E-06  0.499684E-08  0.641351E-06  0.838882E-07  0.204995E+02
 0.8000
  0.336834E+03  0.149012E-06 -0.474229E-04 -0.186265E-07 -0.596364E+02  0.972301E-05
  0.521541E-06  0.336834E+03 -0.927597E-05  0.596364E+02 -0.558794E-07 -0.189990E-05
 -0.793487E-04 -0.998378E-05  0.423987E+03  0.248849E-04  0.718981E-05  0.447035E-06
  0.000000E+00  0.587463E+02 -0.107102E-04  0.241674E+02 -0.698492E-08 -0.169501E-05
 -0.587463E+02  0.279397E-07  0.628177E-05  0.186265E-07  0.241674E+02  0.176951E-06
 -0.305474E-05 -0.618398E-05  0.513455E-08 -0.121116E-05  0.305546E-05  0.205753E+02
 0.9000
  0.338241E+03  0.860956E-06  0.115898E-05 -0.993411E-07 -0.598446E+02 -0.172191E-04
 -0.529819E-06  0.338241E+03  0.791417E-05  0.598446E+02 -0.264910E-06  0.821220E-05
 -0.671546E-04 -0.189410E-04  0.421432E+03  0.423855E-05  0.354317E-05  0.364251E-06
  0.000000E+00  0.589052E+02  0.601014E-05  0.242114E+02 -0.496705E-07  0.165568E-05
 -0.589051E+02  0.827842E-08 -0.132372E-04 -0.206961E-07  0.242114E+02 -0.333620E-05
  0.134110E-05  0.410610E-05  0.148924E-07  0.520510E-06  0.206754E-05  0.205588E+02
 1.0000
  0.339703E+03 -0.357628E-06 -0.382364E-04  0.149012E-07 -0.600630E+02 -0.184476E-04
 -0.154972E-05  0.339703E+03 -0.220537E-05  0.600630E+02 -0.178814E-06 -0.476837E-06
 -0.882149E-04 -0.667572E-05  0.417759E+03 -0.257492E-04  0.128150E-05 -0.447035E-06
  0.149012E-07  0.591417E+02 -0.446290E-05  0.242240E+02 -0.260770E-07  0.161678E-05
 -0.591417E+02 -0.372529E-07 -0.800192E-05 -0.372529E-07  0.242240E+02 -0.864267E-06
  0.596047E-06  0.584126E-05 -0.539819E-08  0.119224E-05 -0.143037E-05  0.205034E+02
 1.1000
  0.342756E+03 -0.758605E-06 -0.264428E-04 -0.162558E-06 -0.605365E+02 -0.152263E-04
  0.541860E-06  0.342756E+03 -0.135194E-04  0.605365E+02  0.135465E-06  0.503930E-05
 -0.747767E-05  0.194528E-04  0.415935E+03 -0.173395E-05  0.850721E-05 -0.270930E-06
  0.406395E-07  0.595936E+02  0.217421E-05  0.243261E+02  0.338663E-08  0.231645E-05
 -0.595936E+02 -0.677325E-08  0.396913E-05 -0.169331E-07  0.243261E+02 -0.528314E-06
  0.585209E-05  0.220808E-05 -0.962432E-08  0.129503E-05 -0.706294E-07  0.206015E+02
 1.2000
  0.345527E+03  0.695387E-06  0.990927E-05 -0.310441E-06 -0.608800E+02  0.769893E-05
  0.397364E-06  0.345527E+03  0.113497E-04  0.608800E+02  0.149012E-06  0.158946E-05
  0.347694E-06  0.879169E-05  0.412621E+03  0.319382E-04 -0.298023E-06  0.347694E-06
  0.993411E-07  0.599536E+02 -0.230968E-05  0.243425E+02 -0.620882E-08  0.819564E-06
