VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=   286,F=POINT
 0.4600  0.123069E+04  0.233969E-03  0.196501E+05  0.175578E-02  0.153903E+03  0.106548E-03   -0.01 -269.24  -89.87   89.94 -180.01 -230.87
 0.4700  0.125845E+04  0.246419E-03  0.196304E+05  0.233347E-02  0.157392E+03  0.137158E-03   -0.01 -269.40  -89.86  -90.08 -180.01  -78.70
 0.4800  0.128624E+04  0.536203E-03  0.196103E+05  0.138403E-03  0.160890E+03  0.109718E-03   -0.01 -269.99  -89.85  -90.19 -180.01 -114.54
 0.4900  0.131419E+04  0.228707E-03  0.195897E+05  0.328821E-02  0.164437E+03  0.741076E-04   -0.01 -269.67  -89.85   89.93 -180.01  -42.58
 0.5000  0.134215E+04  0.149536E-02  0.195688E+05  0.208396E-02  0.167990E+03  0.685556E-04   -0.01 -269.88  -89.84   89.98 -180.01  -56.22
 0.5100  0.137004E+04  0.316566E-03  0.195474E+05  0.386138E-02  0.171536E+03  0.337330E-04   -0.02   89.67  -89.83   89.88 -180.02 -189.30
 0.5200  0.139802E+04  0.611485E-03  0.195258E+05  0.106865E-02  0.175053E+03  0.688265E-04   -0.02   89.89  -89.83   89.98 -180.02 -168.00
 0.5300  0.142613E+04  0.196720E-02  0.195040E+05  0.137800E-02  0.178553E+03  0.806387E-04   -0.02  -89.87  -89.82  -89.92 -180.02 -147.07
 0.5400  0.145432E+04  0.834401E-04  0.194818E+05  0.355900E-02  0.182052E+03  0.360266E-04   -0.02  -87.95  -89.81 -269.94 -180.02  -86.06
 0.5500  0.148256E+04  0.918449E-03  0.194591E+05  0.143314E-02  0.185586E+03  0.336509E-04   -0.02  -90.07  -89.81   89.92 -180.02  -10.56
 0.5600  0.151085E+04  0.253262E-03  0.194361E+05  0.415935E-02  0.189188E+03  0.189458E-03   -0.02  -89.80  -89.80  -90.16 -180.02  -64.13
 0.5700  0.153929E+04  0.221565E-03  0.194127E+05  0.444603E-02  0.192842E+03  0.897747E-04   -0.02  -89.35  -89.79  -89.95 -180.02  -78.04
 0.5800  0.156763E+04  0.779575E-03  0.193888E+05  0.162298E-02  0.196478E+03  0.100168E-04   -0.02 -269.77  -89.78  -89.93 -180.02 -219.33
 0.5900  0.159593E+04  0.353277E-03  0.193645E+05  0.426650E-03  0.200084E+03  0.211091E-03   -0.02   89.93  -89.77   90.00 -180.02  -53.61
 0.6000  0.162429E+04  0.463741E-04  0.193399E+05  0.523449E-03  0.203696E+03  0.933533E-04   -0.02  -92.95  -89.77  -90.08 -180.02 -222.59
 0.6100  0.165275E+04  0.191743E-02  0.193147E+05  0.780717E-03  0.207322E+03  0.189830E-03   -0.02 -269.86  -89.76  -89.64 -180.02 -252.48
 0.6200  0.168117E+04  0.161636E-02  0.192892E+05  0.150052E-02  0.210917E+03  0.705605E-04   -0.02  -89.94  -89.75  -89.62 -180.02 -251.33
 0.6300  0.170964E+04  0.101573E-02  0.192631E+05  0.208056E-02  0.214536E+03  0.215856E-03   -0.03 -269.81  -89.74 -269.97 -180.02 -247.02
 0.6400  0.173842E+04  0.736963E-03  0.192368E+05  0.319662E-02  0.218226E+03  0.434348E-03   -0.03 -269.68  -89.73  -90.22 -180.03 -256.36
 0.6500  0.176730E+04  0.206309E-03  0.192100E+05  0.379942E-04  0.221931E+03  0.138349E-03   -0.03  -89.26  -89.72 -253.13 -180.03  -71.45
 0.6600  0.179632E+04  0.221682E-02  0.191828E+05  0.388837E-02  0.225659E+03  0.152033E-03   -0.03 -269.94  -89.71   90.00 -180.03 -196.75
 0.6700  0.182552E+04  0.150451E-03  0.191550E+05  0.100673E-02  0.229411E+03  0.289040E-03   -0.03 -268.27  -89.70  -90.21 -180.03 -256.90
 0.6800  0.185498E+04  0.161165E-02  0.191273E+05  0.432599E-02  0.233156E+03  0.369840E-04   -0.03  -89.98  -89.69   89.91 -180.03 -215.12
 0.6900  0.188454E+04  0.281045E-03  0.190993E+05  0.243533E-02  0.236890E+03  0.305316E-04   -0.03 -269.55  -89.68 -269.89 -180.03   22.86
 0.7000  0.191421E+04  0.645060E-03  0.190713E+05  0.413144E-02  0.240633E+03  0.204390E-03   -0.03  -90.43  -89.67  -90.07 -180.03  -75.48
 0.7100  0.194400E+04  0.663295E-03  0.190425E+05  0.767836E-04  0.244383E+03  0.122211E-03   -0.03  -89.62  -89.66  -91.05 -180.03   68.03
 0.7200  0.197391E+04  0.940613E-03  0.190134E+05  0.137120E-02  0.248192E+03  0.820634E-04   -0.03   89.40  -89.65 -269.50 -180.03 -268.81
 0.7300  0.200394E+04  0.222788E-03  0.189839E+05  0.423115E-03  0.252055E+03  0.612032E-04   -0.04   88.24  -89.64 -269.20 -180.04 -175.39
 0.7400  0.203414E+04  0.843645E-03  0.189536E+05  0.296619E-03  0.255978E+03  0.448346E-04   -0.04  -89.90  -89.63  -88.20 -180.04   36.84
 0.7500  0.206454E+04  0.290026E-03  0.189233E+05  0.186706E-02  0.259936E+03  0.740954E-04   -0.04  -92.80  -89.61 -269.85 -180.04 -224.67
 0.7600  0.209483E+04  0.884296E-03  0.188927E+05  0.255561E-02  0.263858E+03  0.170665E-03   -0.04   89.88  -89.60  -90.10 -180.04  -16.35
 0.7700  0.212505E+04  0.910314E-03  0.188616E+05  0.240732E-02  0.267756E+03  0.153717E-03   -0.04   89.52  -89.59   89.82 -180.04  -27.45
 0.7800  0.215529E+04  0.200331E-02  0.188301E+05  0.355152E-02  0.271654E+03  0.660067E-04   -0.04  -90.03  -89.58   89.75 -180.04 -143.35
 0.7900  0.218561E+04  0.208509E-02  0.187982E+05  0.453061E-03  0.275566E+03  0.148973E-03   -0.04   89.91  -89.57   89.02 -180.04  -30.27
 0.8000  0.221612E+04  0.610477E-03  0.187659E+05  0.586394E-03  0.279492E+03  0.215049E-03   -0.05  -91.62  -89.55   89.82 -180.05 -240.37
 0.8100  0.224665E+04  0.774211E-04  0.187332E+05  0.254846E-02  0.283402E+03  0.648141E-04   -0.05  -97.43  -89.54  -89.86 -180.05  -88.45
 0.8200  0.227731E+04  0.132748E-02  0.186999E+05  0.251839E-02  0.287364E+03  0.225061E-03   -0.05   89.36  -89.53  -90.49 -180.05 -253.21
 0.8300  0.230813E+04  0.164020E-02  0.186663E+05  0.184918E-02  0.291365E+03  0.242652E-03   -0.05  -89.87  -89.51   89.88 -180.05 -254.40
 0.8400  0.233901E+04  0.877748E-03  0.186324E+05  0.344625E-03  0.295388E+03  0.611401E-04   -0.05   89.72  -89.50 -267.42 -180.05 -104.74
 0.8500  0.237002E+04  0.281614E-03  0.185980E+05  0.182390E-02  0.299433E+03  0.148881E-03   -0.05  -89.02  -89.48   89.95 -180.05  -41.28
 0.8600  0.240115E+04  0.107511E-02  0.185631E+05  0.546942E-03  0.303498E+03  0.891514E-04   -0.06  -90.69  -89.47 -269.66 -180.06   45.89
 0.8700  0.243243E+04  0.149220E-02  0.185278E+05  0.524002E-02  0.307588E+03  0.191267E-03   -0.06   89.48  -89.46  -90.27 -180.06 -260.09
 0.8800  0.246373E+04  0.127435E-02  0.184926E+05  0.217557E-02  0.311639E+03  0.380635E-03   -0.06  -89.84  -89.44  -90.05 -180.06   85.82
 0.8900  0.249524E+04  0.240472E-03  0.184573E+05  0.105915E-02  0.315691E+03  0.134812E-03   -0.06  -90.85  -89.43 -269.24 -180.06   -3.52
 0.9000  0.252685E+04  0.114061E-02  0.184217E+05  0.401953E-02  0.319752E+03  0.508230E-03   -0.06   89.68  -89.41 -269.78 -180.06 -142.51
 0.9100  0.255863E+04  0.156442E-02  0.183856E+05  0.276089E-02  0.323830E+03  0.293110E-03   -0.06   89.59  -89.39 -269.99 -180.06  -22.12
 0.9200  0.259055E+04  0.111080E-02  0.183494E+05  0.260045E-02  0.327926E+03  0.476230E-04   -0.07  -89.77  -89.38  -90.23 -180.07  -78.52
 0.9300  0.262271E+04  0.554468E-03  0.183125E+05  0.457668E-02  0.332102E+03  0.729026E-04   -0.07 -269.45  -89.36   89.97 -180.07 -125.40
 0.9400  0.265499E+04  0.163436E-02  0.182754E+05  0.447051E-03  0.336327E+03  0.855836E-04   -0.07 -270.00  -89.35  -89.52 -180.07  -70.32
 0.9500  0.268749E+04  0.823789E-03  0.182379E+05  0.288417E-02  0.340617E+03  0.802004E-04   -0.07 -269.35  -89.33 -269.79 -180.07   50.22
 0.9600  0.272017E+04  0.254999E-03  0.182000E+05  0.143507E-02  0.344948E+03  0.338160E-03   -0.08 -267.47  -89.31   89.64 -180.08 -242.54
 0.9700  0.275330E+04  0.285898E-03  0.181619E+05  0.325847E-02  0.349338E+03  0.191215E-03   -0.08 -268.12  -89.29  -90.07 -180.08  -41.32
 0.9800  0.278622E+04  0.484396E-04  0.181230E+05  0.215245E-02  0.353682E+03  0.116462E-03   -0.08 -262.65  -89.28  -89.87 -180.08 -248.42
 0.9900  0.281929E+04  0.360146E-03  0.180840E+05  0.443119E-03  0.358029E+03  0.387716E-04   -0.08   89.48  -89.26   88.57 -180.08   50.93
 1.0000  0.285261E+04  0.400786E-03  0.180446E+05  0.243931E-02  0.362410E+03  0.166162E-03   -0.09  -89.74  -89.24  -90.38 -180.09   46.56
 1.0100  0.288623E+04  0.572324E-03  0.180046E+05  0.918814E-03  0.366829E+03  0.196936E-03   -0.09 -269.98  -89.22  -91.16 -180.09   57.77
 1.0200  0.292022E+04  0.724922E-04  0.179645E+05  0.139070E-02  0.371298E+03  0.221489E-03   -0.09  -88.92  -89.20   89.97 -180.09 -224.08
 1.0300  0.295418E+04  0.402387E-03  0.179239E+05  0.125063E-02  0.375740E+03  0.273431E-03   -0.09 -267.81  -89.18   89.20 -180.09 -201.46
 1.0400  0.298830E+04  0.172544E-02  0.178829E+05  0.350953E-02  0.380203E+03  0.447848E-04   -0.10  -89.85  -89.16 -269.87 -180.10  -23.70
 1.0500  0.302266E+04  0.598721E-03  0.178415E+05  0.358529E-03  0.384737E+03  0.722256E-04   -0.10 -268.21  -89.14   86.52 -180.10   35.99
 1.0600  0.305727E+04  0.690509E-03  0.177996E+05  0.172282E-02  0.389327E+03  0.155497E-03   -0.10 -269.32  -89.12   89.84 -180.10   61.20
 1.0700  0.309203E+04  0.159414E-03  0.177576E+05  0.272419E-02  0.393951E+03  0.132891E-03   -0.10 -267.51  -89.09   89.81 -180.10 -184.22
 1.0800  0.312692E+04  0.130462E-03  0.177151E+05  0.208910E-02  0.398600E+03  0.396192E-04   -0.11  -88.46  -89.07  -91.00 -180.11 -126.84
 1.0900  0.316198E+04  0.487361E-03  0.176720E+05  0.101138E-02  0.403280E+03  0.416389E-04   -0.11  -89.33  -89.05 -269.72 -180.11   40.97
 1.1000  0.319726E+04  0.314836E-03  0.176285E+05  0.462665E-03  0.407993E+03  0.110951E-03   -0.11  -93.54  -89.03   85.29 -180.11 -107.43
 1.1100  0.323270E+04  0.899117E-03  0.175845E+05  0.368986E-03  0.412735E+03  0.274298E-04   -0.12  -89.45  -89.00  -82.67 -180.12  -97.74
 1.1200  0.326836E+04  0.136917E-02  0.175410E+05  0.342447E-02  0.417460E+03  0.944891E-04   -0.12  -89.09  -88.98   89.65 -180.12 -148.77
 1.1300  0.330459E+04  0.187902E-02  0.174975E+05  0.591825E-03  0.422226E+03  0.595289E-04   -0.12  -90.41  -88.96  -94.39 -180.13 -241.54
 1.1400  0.334060E+04  0.514989E-03  0.174537E+05  0.168040E-02  0.426960E+03  0.142952E-03   -0.13 -269.75  -88.93   88.98 -180.13   22.92
 1.1500  0.337672E+04  0.285815E-04  0.174096E+05  0.169245E-02  0.431699E+03  0.119857E-03   -0.13   75.38  -88.91  -90.78 -180.13   -4.74
 1.1600  0.341301E+04  0.116852E-03  0.173652E+05  0.236733E-02  0.436457E+03  0.843552E-04   -0.14   88.77  -88.88  -90.45 -180.14 -124.67
 1.1700  0.344954E+04  0.128287E-04  0.173203E+05  0.127864E-02  0.441243E+03  0.821121E-05   -0.14 -217.83  -88.86   89.92 -180.14 -194.29
 1.1800  0.348649E+04  0.149825E-02  0.172752E+05  0.103961E-02  0.446159E+03  0.162723E-03   -0.14   89.68  -88.83 -267.72 -180.14  -73.98
 1.1900  0.352369E+04  0.106771E-02  0.172298E+05  0.274695E-02  0.451137E+03  0.637527E-04   -0.15 -269.34  -88.80  -90.56 -180.15 -122.11
 1.2000  0.356117E+04  0.144696E-02  0.171841E+05  0.138092E-02  0.456189E+03  0.119212E-03   -0.15  -89.91  -88.78 -268.94 -180.15 -129.20
 1.2100  0.359892E+04  0.127817E-02  0.171380E+05  0.285513E-02  0.461306E+03  0.280343E-03   -0.16  -90.21  -88.75  -89.62 -180.16   84.80
 1.2200  0.363696E+04  0.538524E-03  0.170916E+05  0.326829E-02  0.466472E+03  0.154505E-03   -0.16  -91.46  -88.72 -269.24 -180.16 -128.66
 1.2300  0.367489E+04  0.155284E-02  0.170448E+05  0.131181E-02  0.471610E+03  0.128416E-03   -0.17 -269.71  -88.69   89.63 -180.17 -251.74
 1.2400  0.371300E+04  0.745058E-05  0.169978E+05  0.107418E-02  0.476768E+03  0.152669E-03   -0.17  -53.13  -88.66  -91.88 -180.17 -177.54
 1.2500  0.375125E+04  0.886728E-04  0.169504E+05  0.261141E-02  0.481925E+03  0.374024E-03   -0.18 -264.17  -88.63   89.81 -180.18 -174.82
 1.2600  0.378971E+04  0.155770E-03  0.169026E+05  0.392679E-02  0.487112E+03  0.920359E-04   -0.18  -91.86  -88.60  -89.76 -180.18  -84.13
 1.2700  0.382849E+04  0.231199E-02  0.168546E+05  0.165716E-02  0.492346E+03  0.715069E-04   -0.19  -90.38  -88.57   87.91 -180.19  -74.85
 1.2800  0.386743E+04  0.105541E-03  0.168061E+05  0.227413E-02  0.497611E+03  0.123396E-03   -0.19 -252.85  -88.54 -269.49 -180.19 -113.26
 1.2900  0.390657E+04  0.337126E-03  0.167573E+05  0.588029E-03  0.502885E+03  0.116118E-03   -0.20   89.81  -88.51  -91.00 -180.20 -131.19
 1.3000  0.394590E+04  0.191694E-03  0.167082E+05  0.217201E-02  0.508167E+03  0.805303E-04   -0.20   85.93  -88.47 -269.78 -180.20   82.02
 1.3100  0.398542E+04  0.365306E-04  0.166584E+05  0.392584E-03  0.513476E+03  0.210853E-03   -0.21   78.23  -88.44 -265.71 -180.21   47.64
 1.3200  0.402536E+04  0.754502E-03  0.166086E+05  0.173659E-03  0.518920E+03  0.118226E-03   -0.22   88.17  -88.40 -268.15 -180.22 -102.56
 1.3300  0.406560E+04  0.207708E-02  0.165583E+05  0.368763E-02  0.524420E+03  0.130291E-03   -0.22  -91.72  -88.37  -88.54 -180.22 -168.49
 1.3400  0.410605E+04  0.873361E-03  0.165078E+05  0.237354E-02  0.529953E+03  0.180974E-03   -0.23  -91.96  -88.33 -268.51 -180.23 -122.81
 1.3500  0.414677E+04  0.101091E-02  0.164567E+05  0.524522E-03  0.535535E+03  0.122806E-03   -0.23 -268.73  -88.29   89.89 -180.24 -249.35
 1.3600  0.418772E+04  0.591533E-04  0.164054E+05  0.387735E-02  0.541156E+03  0.241382E-03   -0.24 -208.40  -88.26   89.43 -180.24 -192.58
 1.3700  0.422889E+04  0.583604E-03  0.163534E+05  0.418715E-02  0.546813E+03  0.383687E-03   -0.25 -268.53  -88.22  -89.75 -180.25 -153.34
 1.3800  0.427041E+04  0.170422E-02  0.163010E+05  0.281449E-03  0.552529E+03  0.969417E-04   -0.26  -89.95  -88.18   74.58 -180.26 -197.98
 1.3900  0.431256E+04  0.125504E-02  0.162485E+05  0.618876E-03  0.558332E+03  0.121689E-03   -0.26   88.88  -88.14  -95.45 -180.26  -55.97
 1.4000  0.435490E+04  0.125363E-02  0.161975E+05  0.235036E-02  0.564048E+03  0.862829E-04   -0.27   89.63  -88.10  -90.27 -180.27   41.33
 1.4100  0.439751E+04  0.473792E-03  0.161463E+05  0.237243E-02  0.569795E+03  0.207023E-03   -0.28  -86.73  -88.06   89.32 -180.28 -249.25
 1.4200  0.444050E+04  0.152451E-03  0.160948E+05  0.740176E-03  0.575594E+03  0.932518E-04   -0.29   69.52  -88.02 -267.69 -180.29 -210.75
 1.4300  0.448392E+04  0.319502E-03  0.160430E+05  0.969636E-03  0.581441E+03  0.152223E-03   -0.29 -263.70  -87.98   85.79 -180.30  -71.37
 1.4400  0.452771E+04  0.657798E-03  0.159909E+05  0.350114E-02  0.587323E+03  0.363673E-03   -0.30  -92.67  -87.94 -269.39 -180.30 -193.57
 1.4500  0.457224E+04  0.180078E-02  0.159382E+05  0.165676E-02  0.593296E+03  0.189085E-03   -0.31   89.88  -87.90  -88.33 -180.31 -152.07
 1.4600  0.461722E+04  0.773578E-04  0.158860E+05  0.620708E-02  0.599406E+03  0.496492E-03   -0.32 -260.49  -87.86  -91.05 -180.32 -176.45
 1.4700  0.466250E+04  0.101822E-03  0.158330E+05  0.233070E-02  0.605629E+03  0.381978E-03   -0.33 -265.94  -87.81   88.43 -180.33   -6.74
 1.4800  0.470813E+04  0.146933E-03  0.157787E+05  0.161624E-02  0.611927E+03  0.500062E-03   -0.34 -100.98  -87.77   87.39 -180.34 -203.83
 1.4900  0.475431E+04  0.562791E-04  0.157265E+05  0.101934E-02  0.618358E+03  0.654787E-03   -0.35 -137.98  -87.72 -268.52 -180.35   -0.07
 1.5000  0.480079E+04  0.330051E-03  0.156722E+05  0.209641E-02  0.624841E+03  0.193796E-03   -0.36 -268.74  -87.68 -268.07 -180.36 -127.43
 1.5100  0.484782E+04  0.415778E-03  0.156175E+05  0.948104E-04  0.631416E+03  0.114161E-03   -0.37  -92.67  -87.63 -260.32 -180.37 -132.86
 1.5200  0.489465E+04  0.351245E-03  0.155651E+05  0.307610E-02  0.637934E+03  0.269661E-03   -0.38  -92.34  -87.58   89.78 -180.38   40.93
 1.5300  0.494171E+04  0.106769E-03  0.155099E+05  0.281143E-02  0.644475E+03  0.150875E-03   -0.39 -246.28  -87.53  -90.03 -180.39 -237.38
 1.5400  0.498909E+04  0.900755E-03  0.154553E+05  0.373830E-02  0.651047E+03  0.368353E-03   -0.40  -89.73  -87.48  -90.81 -180.40 -196.16
 1.5500  0.503683E+04  0.846390E-03  0.154011E+05  0.173154E-03  0.657671E+03  0.372480E-03   -0.41  -90.17  -87.43 -250.36 -180.41 -207.28
 1.5600  0.508496E+04  0.114941E-02  0.153455E+05  0.140003E-02  0.664354E+03  0.234561E-03   -0.43   88.85  -87.38  -89.57 -180.43   55.52
 1.5700  0.513356E+04  0.115010E-02  0.152908E+05  0.486082E-03  0.671107E+03  0.431395E-03   -0.44 -268.40  -87.32  -74.02 -180.44  -22.09
 1.5800  0.518264E+04  0.343477E-03  0.152355E+05  0.159806E-02  0.677909E+03  0.448159E-03   -0.45  -88.28  -87.27   88.36 -180.45 -207.91
 1.5900  0.523171E+04  0.338156E-04  0.151798E+05  0.382877E-02  0.684678E+03  0.376497E-03   -0.46   76.65  -87.21 -269.35 -180.46   -4.54
 1.6000  0.528101E+04  0.553608E-03  0.151234E+05  0.673739E-03  0.691480E+03  0.360154E-03   -0.48 -269.93  -87.15   83.20 -180.48 -120.77
 1.6100  0.533062E+04  0.240817E-03  0.150681E+05  0.335805E-02  0.698397E+03  0.469352E-03   -0.49  -90.62  -87.10   89.44 -180.49 -173.82
 1.6200  0.538065E+04  0.677604E-03  0.150111E+05  0.316131E-02  0.705418E+03  0.486725E-03   -0.51 -265.68  -87.03 -269.14 -180.51  -49.61
 1.6300  0.543106E+04  0.321235E-03  0.149543E+05  0.130685E-02  0.712501E+03  0.272393E-03   -0.52  -95.99  -86.97 -268.01 -180.52   21.57
 1.6400  0.548205E+04  0.105153E-02  0.148973E+05  0.690210E-03  0.719685E+03  0.561896E-03   -0.54  -88.09  -86.91   88.53 -180.54 -164.09
 1.6500  0.553337E+04  0.679436E-03  0.148398E+05  0.740311E-03  0.726921E+03  0.551876E-03   -0.55 -267.99  -86.85   88.48 -180.55  -60.42
 1.6600  0.558512E+04  0.818089E-04  0.147823E+05  0.121267E-02  0.734227E+03  0.428492E-03   -0.57  -82.25  -86.79   87.14 -180.57  -10.29
 1.6700  0.563720E+04  0.689370E-04  0.147243E+05  0.313383E-02  0.741593E+03  0.787351E-04   -0.58   41.08  -86.72  -89.64 -180.58   13.31
 1.6800  0.568974E+04  0.156213E-02  0.146655E+05  0.348927E-03  0.749036E+03  0.166453E-03   -0.60  -90.17  -86.65 -266.03 -180.60  -46.57
