Nb de periode :   286
 0.1500
  0.853621E+03  0.596046E-06 -0.299017E-03  0.993411E-07 -0.147774E+03 -0.556310E-04
 -0.596046E-06  0.353009E+03  0.412265E-05  0.115630E+02  0.546376E-06 -0.576178E-05
 -0.548363E-04  0.139078E-04  0.140898E+04  0.211398E-03  0.129143E-04  0.774860E-05
  0.422200E-06  0.116400E+02 -0.337760E-04  0.172528E+03 -0.248353E-06  0.284985E-05
 -0.141883E+03  0.745058E-07  0.465785E-04  0.496705E-07  0.548642E+02 -0.137153E-04
 -0.200669E-04 -0.158822E-04  0.000000E+00  0.596046E-06  0.102818E-04  0.165134E+03
 0.1600
  0.851420E+03  0.465661E-06 -0.129547E-03  0.279397E-06 -0.147569E+03  0.469387E-04
  0.279397E-05  0.353313E+03 -0.311062E-04  0.117323E+02  0.000000E+00 -0.437722E-05
 -0.156462E-04 -0.212342E-04  0.139645E+04 -0.102818E-03  0.208616E-04 -0.344589E-05
 -0.605360E-06  0.116281E+02  0.282191E-04  0.173126E+03 -0.232831E-06 -0.590808E-06
 -0.141375E+03 -0.104774E-06  0.966247E-05 -0.232831E-07  0.549395E+02  0.108674E-04
 -0.305474E-04 -0.288943E-04 -0.465661E-07  0.126893E-04  0.578584E-05  0.164376E+03
 0.1700
  0.856699E+03  0.262962E-06  0.236665E-04  0.876539E-07 -0.148247E+03 -0.692466E-04
  0.157777E-05  0.357434E+03  0.205987E-04  0.121607E+02  0.131481E-06  0.149012E-05
 -0.280492E-04 -0.299776E-04  0.138682E+04  0.957180E-04 -0.129728E-04 -0.113950E-05
  0.284875E-06  0.125373E+02  0.473331E-05  0.173459E+03  0.876539E-07  0.119237E-04
 -0.142393E+03 -0.328702E-07  0.692356E-04 -0.328702E-07  0.551214E+02  0.728075E-05
 -0.175308E-06 -0.885304E-05  0.876539E-07  0.101898E-04  0.751632E-05  0.166689E+03
 0.1800
  0.853041E+03 -0.827842E-07 -0.397364E-04  0.000000E+00 -0.147600E+03  0.339001E-04
  0.165568E-06  0.354850E+03  0.976854E-05  0.115120E+02  0.331137E-06  0.107619E-04
 -0.198682E-05 -0.190404E-04  0.137624E+04  0.198682E-05  0.150667E-04  0.126660E-04
  0.229726E-05  0.116344E+02  0.529819E-05  0.172770E+03  0.372529E-06  0.476785E-05
 -0.141467E+03  0.000000E+00  0.732640E-05 -0.827842E-07  0.547716E+02  0.182229E-04
  0.147356E-04 -0.407712E-05  0.103480E-06  0.591907E-05  0.510158E-05  0.164886E+03
 0.1900
  0.860130E+03  0.156854E-06 -0.400763E-04  0.156854E-06 -0.148778E+03  0.105092E-03
 -0.141169E-05  0.358558E+03 -0.179598E-04  0.120728E+02  0.000000E+00  0.384293E-05
 -0.125483E-05 -0.486248E-05  0.136633E+04  0.269789E-04 -0.155286E-04 -0.462720E-05
  0.647024E-06  0.128678E+02 -0.690159E-05  0.172747E+03 -0.431349E-06  0.400714E-05
 -0.143262E+03 -0.392136E-07  0.550951E-05  0.784272E-07  0.550593E+02  0.869071E-05
  0.564676E-05  0.154600E-04  0.588204E-07 -0.886227E-05 -0.946028E-05  0.167815E+03
 0.2000
  0.856848E+03 -0.372529E-06 -0.944734E-04  0.000000E+00 -0.148370E+03  0.210479E-04
 -0.298023E-06  0.354215E+03  0.365078E-04  0.114715E+02  0.372529E-07 -0.409782E-05
 -0.786781E-04  0.131130E-04  0.135938E+04 -0.837445E-04 -0.819564E-05  0.432134E-05
  0.465661E-06  0.115899E+02  0.238419E-05  0.172693E+03 -0.260770E-06  0.723405E-05
 -0.142395E+03  0.000000E+00  0.313856E-04 -0.186265E-07  0.549447E+02  0.530854E-05
 -0.166893E-04 -0.162330E-04 -0.372529E-07  0.105239E-04 -0.127591E-05  0.165658E+03
 0.2100
  0.856405E+03  0.141916E-06 -0.978510E-04 -0.283832E-06 -0.148272E+03 -0.256513E-04
 -0.127724E-05  0.352979E+03 -0.210035E-04  0.114047E+02 -0.319311E-06  0.695388E-05
 -0.141916E-04 -0.124886E-04  0.135431E+04 -0.193573E-03 -0.141916E-06 -0.170299E-05
  0.886974E-07  0.112033E+02 -0.220679E-04  0.172977E+03 -0.354790E-07  0.480962E-05
 -0.142191E+03 -0.177395E-07  0.448631E-04  0.886974E-07  0.549821E+02 -0.223517E-05
  0.198682E-05 -0.438165E-05  0.000000E+00  0.965028E-05 -0.750380E-05  0.165677E+03
 0.2200
  0.856491E+03 -0.135465E-06 -0.643459E-05 -0.270930E-06 -0.148342E+03  0.589612E-04
 -0.176105E-05  0.352303E+03  0.294637E-04  0.115861E+02 -0.270930E-06  0.135465E-05
 -0.373884E-04  0.216744E-05  0.135105E+04 -0.650233E-05  0.333244E-04  0.948256E-06
